bookID,average_rating,isbn,authors,title
1246,4.04,787968331,James M. Kouzes,The Leadership Challenge
1252,4.13,446394599,Donald T. Phillips,Lincoln on Leadership: Executive Strategies for Tough Times
1255,3.68,131494848,Gary Yukl,Leadership in Organizations
1259,3.95,1401359299,Rudolph W. Giuliani,Leadership Through the Ages: A Collection of Favorite Quotations
1265,3.72,316861014,Rudolph W. Giuliani,Leadership
1274,3.54,60574216,John Gray,Men Are from Mars  Women Are from Venus
1276,3.54,60192771,John Gray,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships
1277,3.54,7152590,John Gray,Men are from Mars  Women are from Venus
1280,3.54,722538448,John Gray,Men Are From Mars  Women Are From Venus: A Practical Guide For Improving Communication and Getting What You Want
1281,3.54,006123205X,John Gray,Men Are from Mars  Women Are from Venus
1290,3.77,735200300,Ron  Louis,How to Succeed with Women
1295,4.04,553381679,Jean M. Auel,The Clan of the Cave Bear 
1296,4.04,517542021,Jean M. Auel,The Clan of the Cave Bear 
1297,4.43,736606378,Jean M. Auel,The Clan of the Cave Bear  Part 1 of 2 
1298,4.56,5557075313,Jean M. Auel,The Clan of the Cave Bear  Part 2 of 2 
1301,4.26,393324818,Michael   Lewis,Moneyball: The Art of Winning an Unfair Game
1302,0,744005612,Doug Walsh,Juiced Official Strategy Guide
1303,4.19,140280197,Robert Greene,The 48 Laws of Power
1305,4.41,055338368X,Steven Pressfield,Gates of Fire: An Epic Novel of the Battle of Thermopylae
1306,4.41,553812165,Steven Pressfield,Gates Of Fire
1307,4.06,553295411,Margaret Weis,Fire Sea 
1312,3.58,812590104,Thomas Harlan,The Gate of Fire 
1315,3.96,038551641X,Steven Pressfield,The Afghan Campaign
1317,3.89,553381393,Steven Pressfield,Tides of War
1318,3.75,553382047,Steven Pressfield,Last of the Amazons
1319,4.02,446691437,Steven Pressfield,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles
1320,3.74,826413013,Stephen J. Rosen,Gita on the Green
1322,3.88,811701646,David J. Danelo,Blood Stripes: The Grunt's View of the War in Iraq
1326,4.12,140442758,Plato,Phaedrus and Letters VII and VIII
1327,3.91,192802771,Plato,Phaedrus
1328,3.91,140449744,Plato,Phaedrus
1330,4.36,674990404,Plato,Euthyphro. Apology. Crito. Phaedo. Phaedrus.
1331,4.31,674994809,Babrius,Babrius and Phaedrus: Fables 
1332,4.87,198145411,Plato,Parmenides/Philebus/Symposium/Phaedrus/Alcibiades 1-2/Hipparchus/Amatores 
1334,4.47,879756322,Plato,Lysis/Phaedrus/Symposium: Plato on Homosexuality
1337,4.48,189031823X,Josef Pieper,Enthusiasm and Divine Madness
1338,4.05,872207889,Plato,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws
1342,4.41,801435307,Plato,Gorgias/Phaedrus 
1351,3.84,872204626,Plato,Statesman
1354,3.95,140449043,Plato,Gorgias
1356,4.39,674991842,Plato,Lysis/Symposium/Gorgias
1362,3.98,140449086,Herodotus,The Histories
1363,3.98,140446389,Herodotus,The Histories
1364,3.98,879757779,Herodotus,The History 
1365,3.98,192824252,Herodotus,The Histories
1366,3.98,140440348,Herodotus,The Histories
1367,3.98,393959465,Herodotus,The Histories
1368,3.98,375400613,Herodotus,The Histories
1369,3.98,226327701,Herodotus,The History
1371,3.85,140275363,Homer,The Iliad
1373,3.85,872203522,Homer,Iliad
1374,3.85,374529051,Homer,The Iliad
1375,4.03,147712556,Homer,The Iliad/The Odyssey
1376,3.85,140447946,Homer,The Iliad
1377,3.85,451527372,Homer,The Iliad
1378,3.95,872205428,Homer,The Essential Iliad
1381,3.75,143039954,Homer,The Odyssey
1382,3.75,374525749,Homer,The Odyssey
1383,3.75,60931957,Homer,The Odyssey
1384,3.75,140449116,Homer,The Odyssey
1387,3.75,451527364,Homer,The Odyssey
1391,4.34,086516584X,Virgil,Aeneid: Selections from Books 1  2  4  6  10  12
1402,4.31,067499583X,Virgil,Eclogues. Georgics. Aeneid: Books 1-6
1403,4.14,1891190237,Ed Roberson,City Eclogue
1405,3.82,192837680,Virgil,The Eclogues and The Georgics
1408,3.9,155832125X,Paul  Kirk,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas
1414,4.55,395754909,William Shakespeare,The Riverside Shakespeare
1417,4.59,141000589,William Shakespeare,The Complete Pelican Shakespeare
1419,4.49,517092948,William Shakespeare,The Complete Works
1420,4.01,521618746,William Shakespeare,Hamlet
1421,4.62,199267170,William Shakespeare,The Oxford Shakespeare: The Complete Works
1423,4.46,1557831572,Reduced Shakespeare Company,The Compleat Works of Wllm Shkspr 
1424,3.65,006251279X,Paulo Coelho,The Pilgrimage: A Contemporary Quest for Ancient Wisdom
1425,3.31,62513346,Paulo Coelho,The Valkyries
1426,3.7,60527986,Paulo Coelho,Warrior of the Light
1427,3.57,60832819,Paulo Coelho,The Zahir
1428,3.57,61122092,Paulo Coelho,By the River Piedra I Sat Down and Wept
1429,3.62,60930136,Paulo Coelho,The Fifth Mountain
1430,3.69,60589280,Paulo Coelho,Eleven Minutes
1431,3.7,61124265,Paulo Coelho,Veronika Decides to Die
1433,4.01,140714545,William Shakespeare,Hamlet
1437,3.68,764586033,Carla Lynn Stockton,Cliffs Notes on Shakespeare's Hamlet
1438,4.04,764585681,William Shakespeare,Shakespeare's Hamlet
1439,4.27,879232153,Giorgio De Santillana,Hamlet's Mill: An Essay Investigating  the Origins of Human Knowledge & Its Transmission Through Myth
1440,4.3,674991206,Thucydides,History of the Peloponnesian War: Bk. 1-2
1441,3.72,872201686,Thucydides,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War
1444,4.34,674991222,Thucydides,History of the Peloponnesian War: Bk. 5-6
1445,3.89,872203948,Thucydides,The Peloponnesian War
1449,3.89,393971678,Thucydides,The Peloponnesian War: A New Translation  Backgrounds  Interpretations
1459,4.28,674991877,Thucydides,History of the Peloponnesian War  Bk. 7-8
1461,4.5,929524357,Cynthia W. Shelmerdine,Thucydides  Book 6 Commentary
1462,4.03,226307808,Euripides,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus
1463,4.21,226307840,Euripides,Euripides V: Electra / The Phoenician Women / The Bacchae
1465,4.21,226307832,Euripides,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis
1466,4.39,1590171802,Euripides,Grief Lessons: Four Plays by Euripides
1467,4.17,553213636,Euripides,Ten Plays
1468,3.98,226307824,Euripides,Euripides III: Hecuba / Andromache / The Trojan Women / Ion 
1470,4.33,226307816,Euripides,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen
1473,4.03,140449299,Euripides,Medea and Other Plays
1474,4.21,674995600,Euripides,Cyclops. Alcestis. Medea
1475,3.85,521643864,Euripides,Medea
1476,4.13,140447261,Euripides,The Bacchae and Other Plays
1479,3.86,195125983,Euripides,Bakkhai
1480,3.78,413752801,Euripides,Plays 1: Medea/The Phoenician Women/Bacchae
1486,3.56,486424626,Euripides,The Trojan Women and Hippolytus
1488,3.85,393325830,Wole Soyinka,The Bacchae of Euripides: A Communion Rite
1489,4.07,192832603,Euripides,Orestes and Other Plays
1494,3.83,195061667,Euripides,Alcestis
1495,4.47,067499566X,Euripides,Suppliant Women  Electra  Heracles
1498,3.69,090651598X,Euripides,Helen
1499,3.85,195145666,Euripides,Medea
1504,3.88,071563187X,William Allan,Euripides: Medea
1506,4.2,822004240,Robert J. Milch,CliffsNotes on Euripides' Medea and Electra
1509,3.97,674995740,Euripides,Trojan Women/Iphigenia Among the Taurians/Ion
1511,4.02,715629948,Euripides,Euripides: Iphigenia at Aulis 
1515,4.48,226307662,Euripides,The Complete Greek Tragedies  Volume 3: Euripides
1516,4.01,226307786,Aeschylus,Aeschylus I: Oresteia 
1517,4.1,226307948,Aeschylus,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound 
1518,4.01,019513592X,Aeschylus,The Oresteia
1519,4.01,140443339,Aeschylus,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides
1521,4.01,872203905,Aeschylus,Oresteia
1523,4.1,140441123,Aeschylus,Prometheus Bound and Other Plays
1525,4.01,374527059,Aeschylus,The Oresteia
1526,4.01,081221627X,Aeschylus,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides
1527,4.11,226307646,Aeschylus,The Complete Greek Tragedies  Volume 1: Aeschylus
1529,4.03,521539811,Simon Goldhill,Aeschylus: The Oresteia 
1530,4.01,1400041929,Aeschylus,The Oresteia: Agamemnon  Choephoroe & Eumenides 
1531,4.1,812216717,Aeschylus,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound
1532,4.01,486292428,Aeschylus,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies
1533,4.1,1419150014,Aeschylus,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound
1536,4.14,226307867,Sophocles,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes 
1537,3.97,452011671,Sophocles,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone
1538,4.27,451527844,Sophocles,The Complete Plays
1540,3.97,015602764X,Sophocles,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone
1542,3.97,140444254,Sophocles,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus
1543,4.49,674995570,Sophocles,Ajax/Electra/Oedipus Tyrannus
1546,3.97,872205851,Sophocles,Theban Plays
1547,3.97,679431322,Sophocles,The Theban Plays 
1548,4.14,140440283,Sophocles,Electra and Other Plays
1549,3.94,192835882,Sophocles,Antigone / Oedipus the King / Electra
1554,3.69,1580495931,Sophocles,Oedipus Rex  
1555,3.97,451621603,Sophocles,The Oedipus Plays of Sophocles
1558,3.69,521617359,Sophocles,Oedipus Rex 
1559,3.69,1416500332,Sophocles,Oedipus the King
1560,4.06,452007178,Aristophanes,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs
1561,3.92,415907446,Aristophanes,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen
1562,4.21,553213431,Aristophanes,The Complete Plays
1563,3.83,812234561,Aristophanes,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth
1566,3.76,872203611,Aristophanes,Clouds/Wasps/Birds 
1567,3.96,140448144,Aristophanes,Lysistrata and Other Plays
1568,3.42,1585100870,Aristophanes,Acharnians
1571,3.76,199120099,Aristophanes,Clouds
1572,4.12,674995376,Aristophanes,Clouds/Wasps/Peace
1573,4.13,140449515,Aristophanes,The Birds and Other Plays
1576,3.95,140441522,Aristophanes,Three Plays: The Wasps / The Poet and the Women / The Frogs
1577,4.03,156027658,Aristophanes,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day
1579,4.19,674995961,Aristophanes,Frogs/Assemblywomen/Wealth 
1584,2.33,822007762,W. John Campbell,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs
1585,4.07,198721595,Douglas M. MacDowell,Aristophanes and Athens: An Introduction to the Plays
1586,3.85,451616227,Aristophanes,Lysistrata
1590,3.58,198140819,Aristophanes,Peace
1591,3.85,872206033,Aristophanes,Lysistrata
1592,3.79,140443320,Aristophanes,The Knights / Peace / The Birds / The Assembly Women / Wealth
1595,4.33,521774330,Andrea Wilson Nightingale,Genres in Dialogue: Plato and the Construct of Philosophy
1617,4.32,374500010,Elie Wiesel,Night 
1618,3.87,1400032717,Mark Haddon,The Curious Incident of the Dog in the Night-Time
1620,3.63,316156507,George Pelecanos,The Night Gardener
1622,3.94,743477545,William Shakespeare,A Midsummer Night's Dream
1624,4.19,865471185,Beryl Markham,West with the Night
1625,3.98,743482778,William Shakespeare,Twelfth Night
1627,3.94,743271327,Annie Proulx,Brokeback Mountain
1629,3.99,7205589,Annie Proulx,Close Range: Brokeback Mountain and Other stories
1633,3.99,142000280,David    Allen,Getting Things Done: The Art of Stress-Free Productivity
1635,3.86,609610570,Larry Bossidy,Execution: The Discipline of Getting Things Done
1642,4.16,843392463X,Ricardo Piglia,Formas breves
1643,4.12,8433968777,Ricardo Piglia,El último lector
1645,3.75,1862076650,Ricardo Piglia,Money to Burn
1646,3.96,8433924710,Ricardo Piglia,Respiración artificial
1654,3.75,8433924621,Ricardo Piglia,Plata quemada
1658,2.95,321317106,Karen  O'Connor,American Government: Continuity and Change  Alternate Edition
1664,3.5,321365208,Karen  O'Connor,Essentials of American and Texas Government: Continuity and Change
1667,4.05,8432216429,Ernesto Sabato,El túnel
1677,4.27,9500716054,Ernesto Sabato,Sobre héroes y tumbas
1681,3.91,1565480848,Augustine of Hippo,The Confessions 
1684,3.92,679783199,Augustine of Hippo,The City of God
1685,4.04,1565481240,Augustine of Hippo,The Enchiridion on Faith Hope and Love 
1686,4.27,520227573,Peter R.L. Brown,Augustine of Hippo: A Biography
1692,3.83,895269414,Augustine of Hippo,The Political Writings of St. Augustine
1693,4.01,24021504,Augustine of Hippo,On Christian Doctrine
1698,3.91,872201864,Augustine of Hippo,Confessions  Books 1-13
1702,3.53,143035983,Garry Wills,Saint Augustine
1703,3.74,192854526,Henry Chadwick,Augustine: A Very Short Introduction
1707,3.94,1565482018,Augustine of Hippo,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis 
1709,4.06,60934913,Anthony Bourdain,Kitchen Confidential: Adventures in the Culinary Underbelly
1710,4.06,8466308954,Anthony Bourdain,Confesiones de un chef
1713,4.05,156001268,Ovid,The Metamorphoses of Ovid
1715,4.05,014044789X,Ovid,Metamorphoses
1717,4.23,571191037,Ovid,Tales from Ovid
1718,4.05,393058107,Ovid,Metamorphoses
1720,4.25,806128941,Ovid,Ovid's Metamorphoses: Books 1-5
1721,4.3,806114568,Ovid,Ovid’s Metamorphoses: Books 6-10
1722,4.38,814317324,Norma Goldman,Latin Via Ovid: A First Course
1725,4.02,674992555,Ovid,The Art of Love and Other Poems
1728,4.12,520242602,Ovid,The Poems of Exile: Tristia and the Black Sea Letters
1729,4.57,674990471,Ovid,Metamorphoses: Volume 2  Books IX-XV
1730,4.42,674990463,Ovid,Metamorphoses: Volume I  Books I-VIII
1731,4.08,814326110,Norma Goldman,Practice! Practice!: A Latin Via Ovid Workbook 
1744,3.67,806115602,Michael C.J. Putnam,Tibullus: A Commentary
1750,4.62,069101597X,Charles Segal,Dionysiac Poetics and Euripides' Bacchae
1752,3.63,195143108,Sophocles,Antigone
1761,3.63,195143736,Sophocles,Antigone
1771,4.07,130158852,Richard Johnsonbaugh,Object-Oriented Programming in C++
1772,3.45,446594342,Richard Martin Stern,The Tower
1796,3.85,1857150600,Homer,The Iliad
1800,3.76,226301192,Simon Goldhill,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives
1801,4.04,521315794,Simon Goldhill,Reading Greek Tragedy
1804,3.4,521011760,Simon Goldhill,Who Needs Greek? Contests in the Cultural History of Hellenism
1805,3.75,521479347,Simon Goldhill,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality 
1814,3.41,1585424838,Daniel Pinchbeck,2012: The Return of Quetzalcoatl
1815,4.06,767907434,Daniel Pinchbeck,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism
1817,4.06,7149611,Daniel Pinchbeck,Breaking Open the Head: A Psychedelic Journey from Cynicism to Shamanism
1823,3.95,743233212,Jon Ronson,Them: Adventures with Extremists
1824,3.6,743270606,Jon Ronson,The Men Who Stare at Goats
1839,4.02,393061310,Jared Diamond,Guns  Germs and Steel: The Fates of Human Societies
1841,4.02,848306667X,Jared Diamond,Armas  gérmenes y acero
1842,4.02,739467352,Jared Diamond,Guns  Germs  and Steel: The Fates of Human Societies
1843,3.87,865475091,Daniel Duane,Caught Inside: A Surfer's Year on the California Coast
1845,3.97,385486804,Jon Krakauer,Into the Wild
1846,3.92,785268839,John Eldredge,Wild at Heart: Discovering the Secret of a Man's Soul
1848,4.25,743246985,Jung Chang,Wild Swans: Three Daughters of China
1849,4,044657967X,Nelson DeMille,Wild Fire 
1850,3.78,515142395,Catherine Coulter,Born to Be Wild
1852,3.85,439227143,Jack London,The Call of the Wild
1853,4.17,037582538X,Judy Sierra,Wild About Books
1856,2.67,1591583667,Charles P. Rubenstein,In Web Design for Libraries
1869,3.62,805063897,Barbara Ehrenreich,Nickel and Dimed: On 
1875,4.04,679724699,Michel Foucault,The History of Sexuality  Volume 1: An Introduction
1877,4.04,394417755,Michel Foucault,The History of Sexuality 1: An Introduction
1878,4.07,394751221,Michel Foucault,The History of Sexuality  Volume 2: The Use of Pleasure
1879,4.04,140268685,Michel Foucault,The History of Sexuality  Volume 1: The Will to Knowledge
1883,4.07,140137343,Michel Foucault,The History of Sexuality  Volume 2: The Use of Pleasure
1886,4.25,141439513,Jane Austen,Pride and Prejudice
1887,4.43,014025157X,Sue Birtwistle,The Making of Pride and Prejudice
1888,4.25,192802380,Jane Austen,Pride and Prejudice
1889,4.25,143036238,Jane Austen,Pride & Prejudice
1891,4.25,486440915,Jane Austen,Pride and Prejudice
1893,4.25,1593083246,Jane Austen,Pride and Prejudice
1894,3.99,1400032806,Jon Krakauer,Under the Banner of Heaven: A Story of Violent Faith
1896,3.72,375752676,David  Roberts,Iceland: Land of the Sagas
1898,4.15,385494785,Jon Krakauer,Into Thin Air: A Personal Account of the Mount Everest Disaster
1899,3.99,965778401,Jon Krakauer,Under The Banner Of Heaven
1902,4,067978361X,Valerian Albanov,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic
1911,3.68,374292795,Thomas L. Friedman,The World Is Flat: A Brief History of the Twenty-first Century
1914,3.68,8427032226,Thomas L. Friedman,La Tierra es plana: Breve historia del mundo globalizado del siglo XXI
1925,4.02,898868092,David McClung,The Avalanche Handbook
1931,3.65,590422677,Arthur J. Roth,Avalanche
1934,4.06,451529308,Louisa May Alcott,Little Women
1935,4.06,1402714580,Louisa May Alcott,Little Women
1936,4.06,439101360,Louisa May Alcott,Little Women
1937,4.06,517221160,Louisa May Alcott,Little Women
1946,4.31,1931082731,Louisa May Alcott,Little Women  Little Men  Jo's Boys
1947,4.06,1904633277,Louisa May Alcott,Little Women
1952,3.83,486406512,Charles Dickens,A Tale of Two Cities
1953,3.83,141439602,Charles Dickens,A Tale of Two Cities
1954,3.49,764586068,Marie Kalil,CliffsNotes Dickens' A Tale of Two Cities
1955,3.83,743487605,Charles Dickens,A Tale of Two Cities
1957,3.83,1593081383,Charles Dickens,A Tale of Two Cities
1958,3.87,158663352X,SparkNotes,A Tale of Two Cities: Charles Dickens
1959,3.83,1593080557,Charles Dickens,A Tale of Two Cities
1960,3.83,1857151437,Charles Dickens,A Tale of Two Cities
1970,3.88,079450390X,Lucinda Hawksley,A Tale of Two Cities
1972,4.16,067179227X,James B. Stewart,Den of Thieves
1973,3.29,786903821,Wes Nicholson,Den of Thieves 
1976,4.21,1405228180,Julia Golding,Den of Thieves 
1982,4.29,517093391,Charles Dickens,Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities
